Iteracao,Prob_Manter,Prob_Trocar
1145,0.331878,0.668122
1146,0.332461,0.667539
1147,0.332171,0.667829
1148,0.331882,0.668118
1149,0.332463,0.667537
1150,0.333043,0.666957
1151,0.333623,0.666377
1152,0.334201,0.665799
1153,0.333912,0.666088
1154,0.333622,0.666378
1155,0.333333,0.666667
1156,0.333910,0.666090
1157,0.334486,0.665514
1158,0.335060,0.664940
1159,0.335634,0.664366
1160,0.336207,0.663793
1161,0.335917,0.664083
1162,0.336489,0.663511
1163,0.337059,0.662941
1164,0.336770,0.663230
1165,0.336481,0.663519
1166,0.337050,0.662950
1167,0.337618,0.662382
1168,0.337329,0.662671
1169,0.337896,0.662104
1170,0.337607,0.662393
1171,0.337319,0.662681
1172,0.337031,0.662969
1173,0.337596,0.662404
1174,0.337308,0.662692
1175,0.337872,0.662128
1176,0.338435,0.661565
1177,0.338997,0.661003
1178,0.338710,0.661290
1179,0.338422,0.661578
1180,0.338983,0.661017
1181,0.338696,0.661304
1182,0.339255,0.660745
1183,0.339814,0.660186
1184,0.339527,0.660473
1185,0.339241,0.660759
1186,0.338954,0.661046
1187,0.338669,0.661331
1188,0.339226,0.660774
1189,0.338940,0.661060
1190,0.338655,0.661345
1191,0.339211,0.660789
1192,0.338926,0.661074
1193,0.339480,0.660520
1194,0.339196,0.660804
1195,0.338912,0.661088
1196,0.339465,0.660535
1197,0.339181,0.660819
1198,0.338898,0.661102
1199,0.338616,0.661384
1200,0.339167,0.660833
1201,0.338884,0.661116
1202,0.339434,0.660566
1203,0.339152,0.660848
1204,0.339701,0.660299
1205,0.340249,0.659751
1206,0.340796,0.659204
1207,0.340514,0.659486
1208,0.340232,0.659768
1209,0.339950,0.660050
1210,0.339669,0.660331
1211,0.339389,0.660611
1212,0.339109,0.660891
1213,0.339654,0.660346
1214,0.339374,0.660626
1215,0.339918,0.660082
1216,0.339638,0.660362
1217,0.340181,0.659819
1218,0.340722,0.659278
1219,0.340443,0.659557
1220,0.340984,0.659016
1221,0.340704,0.659296
1222,0.340426,0.659574
1223,0.340965,0.659035
1224,0.340686,0.659314
1225,0.340408,0.659592
1226,0.340946,0.659054
1227,0.340668,0.659332
1228,0.340391,0.659609
1229,0.340928,0.659072
1230,0.340650,0.659350
1231,0.340374,0.659626
1232,0.340909,0.659091
1233,0.340633,0.659367
1234,0.340357,0.659643
1235,0.340081,0.659919
1236,0.339806,0.660194
1237,0.340340,0.659660
1238,0.340872,0.659128
1239,0.340597,0.659403
1240,0.341129,0.658871
1241,0.340854,0.659146
1242,0.340580,0.659420
1243,0.340306,0.659694
1244,0.340032,0.659968
1245,0.340562,0.659438
1246,0.341091,0.658909
1247,0.341620,0.658380
1248,0.341346,0.658654
1249,0.341873,0.658127
1250,0.341600,0.658400
1251,0.342126,0.657874
1252,0.341853,0.658147
1253,0.341580,0.658420
1254,0.342105,0.657895
1255,0.341833,0.658167
1256,0.341561,0.658439
1257,0.341289,0.658711
1258,0.341017,0.658983
1259,0.340747,0.659253
1260,0.340476,0.659524
1261,0.340206,0.659794
1262,0.339937,0.660063
1263,0.339667,0.660333
1264,0.339399,0.660601
1265,0.339130,0.660870
1266,0.338863,0.661137
1267,0.338595,0.661405
1268,0.339117,0.660883
1269,0.338849,0.661151
1270,0.338583,0.661417
1271,0.339103,0.660897
1272,0.338836,0.661164
1273,0.338570,0.661430
1274,0.338305,0.661695
1275,0.338039,0.661961
1276,0.337774,0.662226
1277,0.337510,0.662490
1278,0.338028,0.661972
1279,0.338546,0.661454
1280,0.338281,0.661719
1281,0.338798,0.661202
1282,0.338534,0.661466
1283,0.338270,0.661730
1284,0.338785,0.661215
1285,0.339300,0.660700
1286,0.339813,0.660187
1287,0.339549,0.660451
1288,0.340062,0.659938
1289,0.339798,0.660202
1290,0.339535,0.660465
1291,0.340046,0.659954
1292,0.339783,0.660217
1293,0.339520,0.660480
1294,0.339258,0.660742
1295,0.338996,0.661004
1296,0.339506,0.660494
1297,0.340015,0.659985
1298,0.339753,0.660247
1299,0.340262,0.659738
1300,0.340769,0.659231
1301,0.341276,0.658724
1302,0.341782,0.658218
1303,0.341520,0.658480
1304,0.341258,0.658742
1305,0.341762,0.658238
1306,0.341501,0.658499
1307,0.341239,0.658761
1308,0.340979,0.659021
1309,0.341482,0.658518
1310,0.341985,0.658015
1311,0.342487,0.657513
1312,0.342226,0.657774
1313,0.341965,0.658035
1314,0.342466,0.657534
1315,0.342966,0.657034
1316,0.342705,0.657295
1317,0.343204,0.656796
1318,0.343703,0.656297
1319,0.343442,0.656558
1320,0.343182,0.656818
1321,0.343679,0.656321
1322,0.344175,0.655825
1323,0.344671,0.655329
1324,0.345166,0.654834
1325,0.344906,0.655094
1326,0.345400,0.654600
1327,0.345139,0.654861
1328,0.344880,0.655120
1329,0.344620,0.655380
1330,0.344361,0.655639
1331,0.344102,0.655898
1332,0.343844,0.656156
1333,0.344336,0.655664
1334,0.344828,0.655172
1335,0.344569,0.655431
1336,0.345060,0.654940
1337,0.344802,0.655198
1338,0.344544,0.655456
1339,0.345034,0.654966
1340,0.345522,0.654478
1341,0.346010,0.653990
1342,0.345753,0.654247
1343,0.346240,0.653760
1344,0.345982,0.654018
1345,0.346468,0.653532
1346,0.346954,0.653046
1347,0.347439,0.652561
1348,0.347181,0.652819
1349,0.346924,0.653076
1350,0.346667,0.653333
1351,0.346410,0.653590
1352,0.346154,0.653846
1353,0.345898,0.654102
1354,0.345643,0.654357
1355,0.345387,0.654613
1356,0.345870,0.654130
1357,0.345615,0.654385
1358,0.345361,0.654639
1359,0.345107,0.654893
1360,0.344853,0.655147
1361,0.344600,0.655400
1362,0.344347,0.655653
1363,0.344094,0.655906
1364,0.343842,0.656158
1365,0.343590,0.656410
1366,0.343338,0.656662
1367,0.343819,0.656181
1368,0.343567,0.656433
1369,0.343316,0.656684
1370,0.343796,0.656204
1371,0.343545,0.656455
1372,0.343294,0.656706
1373,0.343044,0.656956
1374,0.342795,0.657205
1375,0.343273,0.656727
1376,0.343023,0.656977
1377,0.342774,0.657226
1378,0.342525,0.657475
1379,0.342277,0.657723
1380,0.342754,0.657246
1381,0.342505,0.657495
1382,0.342258,0.657742
1383,0.342733,0.657267
1384,0.342486,0.657514
1385,0.342960,0.657040
1386,0.342713,0.657287
1387,0.342466,0.657534
1388,0.342219,0.657781
1389,0.341973,0.658027
1390,0.341727,0.658273
1391,0.341481,0.658519
1392,0.341236,0.658764
1393,0.340991,0.659009
1394,0.340746,0.659254
1395,0.340502,0.659498
1396,0.340974,0.659026
1397,0.340730,0.659270
1398,0.341202,0.658798
1399,0.341673,0.658327
1400,0.342143,0.657857
1401,0.341899,0.658101
1402,0.341655,0.658345
1403,0.341411,0.658589
1404,0.341168,0.658832
1405,0.340925,0.659075
1406,0.341394,0.658606
1407,0.341862,0.658138
1408,0.342330,0.657670
1409,0.342087,0.657913
1410,0.341844,0.658156
1411,0.341602,0.658398
1412,0.341360,0.658640
1413,0.341826,0.658174
1414,0.341584,0.658416
1415,0.341343,0.658657
1416,0.341808,0.658192
1417,0.341567,0.658433
1418,0.341326,0.658674
1419,0.341085,0.658915
1420,0.341549,0.658451
1421,0.341309,0.658691
1422,0.341069,0.658931
1423,0.340829,0.659171
1424,0.340590,0.659410
1425,0.340351,0.659649
1426,0.340112,0.659888
1427,0.339874,0.660126
1428,0.339636,0.660364
1429,0.339398,0.660602
1430,0.339161,0.660839
1431,0.339623,0.660377
1432,0.339385,0.660615
1433,0.339149,0.660851
1434,0.338912,0.661088
1435,0.338676,0.661324
1436,0.338440,0.661560
1437,0.338205,0.661795
1438,0.337969,0.662031
1439,0.337735,0.662265
1440,0.337500,0.662500
1441,0.337266,0.662734
1442,0.337032,0.662968
1443,0.337491,0.662509
1444,0.337258,0.662742
1445,0.337024,0.662976
1446,0.337483,0.662517
1447,0.337249,0.662751
1448,0.337707,0.662293
1449,0.337474,0.662526
1450,0.337241,0.662759
1451,0.337009,0.662991
1452,0.336777,0.663223
1453,0.336545,0.663455
1454,0.336314,0.663686
1455,0.336770,0.663230
1456,0.336538,0.663462
1457,0.336994,0.663006
1458,0.336763,0.663237
1459,0.336532,0.663468
1460,0.336301,0.663699
1461,0.336071,0.663929
1462,0.335841,0.664159
1463,0.335612,0.664388
1464,0.336066,0.663934
1465,0.336519,0.663481
1466,0.336971,0.663029
1467,0.336742,0.663258
1468,0.336512,0.663488
1469,0.336964,0.663036
1470,0.337415,0.662585
1471,0.337186,0.662814
1472,0.336957,0.663043
1473,0.337407,0.662593
1474,0.337178,0.662822
1475,0.336949,0.663051
1476,0.337398,0.662602
1477,0.337847,0.662153
1478,0.337618,0.662382
1479,0.337390,0.662610
1480,0.337838,0.662162
1481,0.337610,0.662390
1482,0.337382,0.662618
1483,0.337829,0.662171
1484,0.337601,0.662399
1485,0.337374,0.662626
1486,0.337147,0.662853
1487,0.336920,0.663080
1488,0.337366,0.662634
1489,0.337139,0.662861
1490,0.337584,0.662416
1491,0.338028,0.661972
1492,0.337802,0.662198
1493,0.337575,0.662425
1494,0.337349,0.662651
1495,0.337793,0.662207
1496,0.337567,0.662433
1497,0.338009,0.661991
1498,0.338451,0.661549
1499,0.338893,0.661107
1500,0.338667,0.661333
1501,0.338441,0.661559
1502,0.338216,0.661784
1503,0.337991,0.662009
1504,0.337766,0.662234
1505,0.338206,0.661794
1506,0.337981,0.662019
1507,0.338421,0.661579
1508,0.338196,0.661804
1509,0.337972,0.662028
1510,0.337748,0.662252
1511,0.338187,0.661813
1512,0.338624,0.661376
1513,0.339061,0.660939
1514,0.339498,0.660502
1515,0.339274,0.660726
1516,0.339050,0.660950
1517,0.338827,0.661173
1518,0.339262,0.660738
1519,0.339039,0.660961
1520,0.339474,0.660526
1521,0.339908,0.660092
1522,0.339685,0.660315
1523,0.340118,0.659882
1524,0.339895,0.660105
1525,0.340328,0.659672
1526,0.340105,0.659895
1527,0.339882,0.660118
1528,0.339660,0.660340
1529,0.340092,0.659908
1530,0.339869,0.660131
1531,0.340300,0.659700
1532,0.340078,0.659922
1533,0.339856,0.660144
1534,0.339635,0.660365
1535,0.340065,0.659935
1536,0.340495,0.659505
1537,0.340273,0.659727
1538,0.340702,0.659298
1539,0.341131,0.658869
1540,0.341558,0.658442
1541,0.341337,0.658663
1542,0.341115,0.658885
1543,0.340894,0.659106
1544,0.340674,0.659326
1545,0.341100,0.658900
1546,0.340880,0.659120
1547,0.340659,0.659341
1548,0.340439,0.659561
1549,0.340219,0.659781
1550,0.340000,0.660000
1551,0.340426,0.659574
1552,0.340851,0.659149
1553,0.340631,0.659369
1554,0.341055,0.658945
1555,0.341479,0.658521
1556,0.341260,0.658740
1557,0.341040,0.658960
1558,0.340822,0.659178
1559,0.340603,0.659397
1560,0.341026,0.658974
1561,0.341448,0.658552
1562,0.341229,0.658771
1563,0.341651,0.658349
1564,0.341432,0.658568
1565,0.341214,0.658786
1566,0.341635,0.658365
1567,0.341417,0.658583
1568,0.341199,0.658801
1569,0.341619,0.658381
1570,0.342038,0.657962
1571,0.341820,0.658180
1572,0.341603,0.658397
1573,0.341386,0.658614
1574,0.341169,0.658831
1575,0.341587,0.658413
1576,0.341371,0.658629
1577,0.341154,0.658846
1578,0.340938,0.659062
1579,0.340722,0.659278
1580,0.340506,0.659494
1581,0.340291,0.659709
1582,0.340076,0.659924
1583,0.339861,0.660139
1584,0.339646,0.660354
1585,0.340063,0.659937
1586,0.339849,0.660151
1587,0.339635,0.660365
1588,0.339421,0.660579
1589,0.339836,0.660164
1590,0.340252,0.659748
1591,0.340038,0.659962
1592,0.339824,0.660176
1593,0.339611,0.660389
1594,0.339398,0.660602
1595,0.339185,0.660815
1596,0.338972,0.661028
1597,0.338760,0.661240
1598,0.338548,0.661452
1599,0.338336,0.661664
1600,0.338750,0.661250
1601,0.339163,0.660837
1602,0.339576,0.660424
1603,0.339988,0.660012
1604,0.340399,0.659601
1605,0.340187,0.659813
1606,0.340598,0.659402
1607,0.340386,0.659614
1608,0.340174,0.659826
1609,0.339963,0.660037
1610,0.339752,0.660248
1611,0.340161,0.659839
1612,0.340571,0.659429
1613,0.340980,0.659020
1614,0.341388,0.658612
1615,0.341796,0.658204
1616,0.341584,0.658416
1617,0.341373,0.658627
1618,0.341780,0.658220
1619,0.341569,0.658431
1620,0.341358,0.658642
1621,0.341147,0.658853
1622,0.340937,0.659063
1623,0.341343,0.658657
1624,0.341749,0.658251
1625,0.342154,0.657846
1626,0.342558,0.657442
1627,0.342348,0.657652
1628,0.342138,0.657862
1629,0.341928,0.658072
1630,0.342331,0.657669
1631,0.342121,0.657879
1632,0.342525,0.657475
1633,0.342315,0.657685
1634,0.342717,0.657283
1635,0.342508,0.657492
1636,0.342298,0.657702
1637,0.342089,0.657911
1638,0.341880,0.658120
1639,0.342282,0.657718
1640,0.342073,0.657927
1641,0.342474,0.657526
1642,0.342875,0.657125
1643,0.343274,0.656726
1644,0.343066,0.656934
1645,0.342857,0.657143
1646,0.342649,0.657351
1647,0.343048,0.656952
1648,0.342840,0.657160
1649,0.342632,0.657368
1650,0.343030,0.656970
1651,0.342823,0.657177
1652,0.343220,0.656780
1653,0.343013,0.656987
1654,0.342805,0.657195
1655,0.342598,0.657402
1656,0.342995,0.657005
1657,0.343392,0.656608
1658,0.343185,0.656815
1659,0.343580,0.656420
1660,0.343373,0.656627
1661,0.343769,0.656231
1662,0.344164,0.655836
1663,0.343957,0.656043
1664,0.344351,0.655649
1665,0.344745,0.655255
1666,0.345138,0.654862
1667,0.345531,0.654469
1668,0.345324,0.654676
1669,0.345716,0.654284
1670,0.345509,0.654491
1671,0.345302,0.654698
1672,0.345096,0.654904
1673,0.345487,0.654513
1674,0.345878,0.654122
1675,0.345672,0.654328
1676,0.345465,0.654535
1677,0.345856,0.654144
1678,0.345650,0.654350
1679,0.345444,0.654556
1680,0.345238,0.654762
1681,0.345033,0.654967
1682,0.344828,0.655172
1683,0.344623,0.655377
1684,0.344418,0.655582
1685,0.344214,0.655786
1686,0.344603,0.655397
1687,0.344991,0.655009
1688,0.344787,0.655213
1689,0.344583,0.655417
1690,0.344379,0.655621
1691,0.344175,0.655825
1692,0.344563,0.655437
1693,0.344950,0.655050
1694,0.345336,0.654664
1695,0.345723,0.654277
1696,0.345519,0.654481
1697,0.345905,0.654095
1698,0.346290,0.653710
1699,0.346675,0.653325
1700,0.346471,0.653529
1701,0.346267,0.653733
1702,0.346063,0.653937
1703,0.346447,0.653553
1704,0.346244,0.653756
1705,0.346041,0.653959
1706,0.345838,0.654162
1707,0.345636,0.654364
1708,0.345433,0.654567
1709,0.345231,0.654769
1710,0.345029,0.654971
1711,0.344828,0.655172
1712,0.344626,0.655374
1713,0.344425,0.655575
1714,0.344807,0.655193
1715,0.344606,0.655394
1716,0.344406,0.655594
1717,0.344205,0.655795
1718,0.344587,0.655413
1719,0.344386,0.655614
1720,0.344186,0.655814
1721,0.344567,0.655433
1722,0.344948,0.655052
1723,0.345328,0.654672
1724,0.345128,0.654872
1725,0.345507,0.654493
1726,0.345886,0.654114
1727,0.345686,0.654314
1728,0.345486,0.654514
1729,0.345865,0.654135
1730,0.346243,0.653757
1731,0.346620,0.653380
1732,0.346420,0.653580
1733,0.346797,0.653203
1734,0.347174,0.652826
1735,0.347550,0.652450
1736,0.347350,0.652650
1737,0.347150,0.652850
1738,0.346951,0.653049
1739,0.347326,0.652674
1740,0.347126,0.652874
1741,0.346927,0.653073
1742,0.346728,0.653272
1743,0.347103,0.652897
1744,0.346904,0.653096
1745,0.346705,0.653295
1746,0.347079,0.652921
1747,0.346880,0.653120
1748,0.346682,0.653318
1749,0.346484,0.653516
1750,0.346286,0.653714
1751,0.346088,0.653912
1752,0.345890,0.654110
1753,0.346264,0.653736
1754,0.346636,0.653364
1755,0.347009,0.652991
1756,0.347380,0.652620
1757,0.347183,0.652817
1758,0.347554,0.652446
1759,0.347925,0.652075
1760,0.347727,0.652273
1761,0.347530,0.652470
1762,0.347333,0.652667
1763,0.347703,0.652297
1764,0.348073,0.651927
1765,0.347875,0.652125
1766,0.348245,0.651755
1767,0.348048,0.651952
1768,0.347851,0.652149
1769,0.348219,0.651781
1770,0.348023,0.651977
1771,0.347826,0.652174
1772,0.348194,0.651806
1773,0.348562,0.651438
1774,0.348365,0.651635
1775,0.348169,0.651831
1776,0.347973,0.652027
1777,0.347777,0.652223
1778,0.347582,0.652418
1779,0.347386,0.652614
1780,0.347191,0.652809
1781,0.347558,0.652442
1782,0.347363,0.652637
1783,0.347168,0.652832
1784,0.347534,0.652466
1785,0.347339,0.652661
1786,0.347144,0.652856
1787,0.347510,0.652490
1788,0.347875,0.652125
1789,0.347680,0.652320
1790,0.347486,0.652514
1791,0.347292,0.652708
1792,0.347656,0.652344
1793,0.348020,0.651980
1794,0.347826,0.652174
1795,0.347632,0.652368
1796,0.347996,0.652004
1797,0.347802,0.652198
1798,0.347608,0.652392
1799,0.347971,0.652029
1800,0.347778,0.652222
1801,0.347585,0.652415
1802,0.347392,0.652608
1803,0.347199,0.652801
1804,0.347007,0.652993
1805,0.346814,0.653186
1806,0.346622,0.653378
1807,0.346431,0.653569
1808,0.346239,0.653761
1809,0.346048,0.653952
1810,0.346409,0.653591
1811,0.346218,0.653782
1812,0.346026,0.653974
1813,0.345836,0.654164
1814,0.346196,0.653804
1815,0.346006,0.653994
1816,0.345815,0.654185
1817,0.346175,0.653825
1818,0.345985,0.654015
1819,0.345794,0.654206
1820,0.345604,0.654396
1821,0.345415,0.654585
1822,0.345225,0.654775
1823,0.345036,0.654964
1824,0.344846,0.655154
1825,0.345205,0.654795
1826,0.345016,0.654984
1827,0.345375,0.654625
1828,0.345186,0.654814
1829,0.344997,0.655003
1830,0.344809,0.655191
1831,0.345167,0.654833
1832,0.345524,0.654476
1833,0.345881,0.654119
1834,0.345692,0.654308
1835,0.345504,0.654496
1836,0.345861,0.654139
1837,0.345672,0.654328
1838,0.345484,0.654516
1839,0.345296,0.654704
1840,0.345109,0.654891
1841,0.344921,0.655079
1842,0.344734,0.655266
1843,0.344547,0.655453
1844,0.344360,0.655640
1845,0.344173,0.655827
1846,0.344529,0.655471
1847,0.344342,0.655658
1848,0.344156,0.655844
1849,0.343970,0.656030
1850,0.344324,0.655676
1851,0.344138,0.655862
1852,0.343952,0.656048
1853,0.344307,0.655693
1854,0.344660,0.655340
1855,0.344474,0.655526
1856,0.344289,0.655711
1857,0.344642,0.655358
1858,0.344456,0.655544
1859,0.344809,0.655191
1860,0.344624,0.655376
1861,0.344976,0.655024
1862,0.345328,0.654672
1863,0.345142,0.654858
1864,0.345494,0.654506
1865,0.345308,0.654692
1866,0.345123,0.654877
1867,0.344938,0.655062
1868,0.345289,0.654711
1869,0.345639,0.654361
1870,0.345455,0.654545
1871,0.345270,0.654730
1872,0.345620,0.654380
1873,0.345969,0.654031
1874,0.345784,0.654216
1875,0.345600,0.654400
1876,0.345416,0.654584
1877,0.345232,0.654768
1878,0.345048,0.654952
1879,0.344864,0.655136
1880,0.344681,0.655319
1881,0.344498,0.655502
1882,0.344846,0.655154
1883,0.344663,0.655337
1884,0.344480,0.655520
1885,0.344297,0.655703
1886,0.344645,0.655355
1887,0.344462,0.655538
1888,0.344280,0.655720
1889,0.344097,0.655903
1890,0.343915,0.656085
1891,0.343733,0.656267
1892,0.344080,0.655920
1893,0.343899,0.656101
1894,0.344245,0.655755
1895,0.344063,0.655937
1896,0.344409,0.655591
1897,0.344228,0.655772
1898,0.344046,0.655954
1899,0.343865,0.656135
1900,0.343684,0.656316
1901,0.343503,0.656497
1902,0.343849,0.656151
1903,0.344193,0.655807
1904,0.344538,0.655462
1905,0.344357,0.655643
1906,0.344176,0.655824
1907,0.343996,0.656004
1908,0.343816,0.656184
1909,0.344159,0.655841
1910,0.344503,0.655497
1911,0.344846,0.655154
1912,0.344665,0.655335
1913,0.344485,0.655515
1914,0.344305,0.655695
1915,0.344125,0.655875
1916,0.343946,0.656054
1917,0.343766,0.656234
1918,0.343587,0.656413
1919,0.343408,0.656592
1920,0.343229,0.656771
1921,0.343050,0.656950
1922,0.342872,0.657128
1923,0.342694,0.657306
1924,0.342516,0.657484
1925,0.342338,0.657662
1926,0.342679,0.657321
1927,0.342501,0.657499
1928,0.342324,0.657676
1929,0.342146,0.657854
1930,0.341969,0.658031
1931,0.342310,0.657690
1932,0.342133,0.657867
1933,0.342473,0.657527
1934,0.342296,0.657704
1935,0.342119,0.657881
1936,0.341942,0.658058
1937,0.341766,0.658234
1938,0.341589,0.658411
1939,0.341413,0.658587
1940,0.341237,0.658763
1941,0.341061,0.658939
1942,0.340886,0.659114
1943,0.340710,0.659290
1944,0.340535,0.659465
1945,0.340360,0.659640
1946,0.340185,0.659815
1947,0.340010,0.659990
1948,0.340349,0.659651
1949,0.340688,0.659312
1950,0.341026,0.658974
1951,0.341363,0.658637
1952,0.341189,0.658811
1953,0.341014,0.658986
1954,0.340839,0.659161
1955,0.341176,0.658824
1956,0.341002,0.658998
1957,0.340828,0.659172
1958,0.340654,0.659346
1959,0.340990,0.659010
1960,0.341327,0.658673
1961,0.341662,0.658338
1962,0.341998,0.658002
1963,0.341824,0.658176
1964,0.342159,0.657841
1965,0.342494,0.657506
1966,0.342319,0.657681
1967,0.342654,0.657346
1968,0.342480,0.657520
1969,0.342306,0.657694
1970,0.342132,0.657868
1971,0.341958,0.658042
1972,0.341785,0.658215
1973,0.341612,0.658388
1974,0.341945,0.658055
1975,0.341772,0.658228
1976,0.342105,0.657895
1977,0.342438,0.657562
1978,0.342265,0.657735
1979,0.342092,0.657908
1980,0.342424,0.657576
1981,0.342251,0.657749
1982,0.342583,0.657417
1983,0.342410,0.657590
1984,0.342742,0.657258
1985,0.342569,0.657431
1986,0.342397,0.657603
1987,0.342728,0.657272
1988,0.342555,0.657445
1989,0.342886,0.657114
1990,0.342714,0.657286
1991,0.342541,0.657459
1992,0.342369,0.657631
1993,0.342198,0.657802
1994,0.342026,0.657974
1995,0.342356,0.657644
1996,0.342184,0.657816
1997,0.342514,0.657486
1998,0.342342,0.657658
1999,0.342171,0.657829
2000,0.342000,0.658000
2001,0.341829,0.658171
2002,0.342158,0.657842
2003,0.341987,0.658013
2004,0.341816,0.658184
